Sample,Sample_ID,Flag,Device,Latitude,Longitude,Water_depth,Ocean,Sample_depth_top,Sample_depth_bottom,Sample_depth_average,Author,Journal,Year,Publication_doi,Resource_doi,Comment,Database,Type,Count_min,Count,Dentigloborotalia_anfracta,Globorotalia_cavernula,Globorotalia_crassaformis,Globorotalia_hirsuta,Globorotalia_menardii,Globorotalia_scitula,Globorotalia_truncatulinoides,Globorotalia_tumida,Globorotalia_ungulata,Globorotalia_theyeri,Globoconella_inflata,Neogloboquadrina_dutertrei,Neogloboquadrina_incompta,Neogloboquadrina_pachyderma,Pulleniatina_obliquiloculata,Globoquadrina_conglomerata,Globorotaloides_hexagonus,Berggrenia_pumilio,Globigerina_bulloides,Globigerina_falconensis,Globigerinoides_conglobatus,Globigerinoides_ruber,Globigerinoides_white,Trilobatus_sacculifer,Globigerinoides_tenellus,Orbulina_universa,Beella_digitata,Globigerinella_siphonifera,Globigerinella_calida,Globigerinella_adamsi,Turborotalita_quinqueloba,Turborotalita_humilis,Globoturborotalita_rubescens,Sphaeroidinella_dehiscens,Candeina_nitida,Globigerinita_glutinata,Globigerinita_uvula,Globigerinita_minuta,Tenuitella_iota,Hastigerina_pelagica,Hastigerinella_digitata,Globorotalia_menardii_&_Globorotalia_tumida,Globigerinoides_ruber_&_Globigerinoides_white,Turborotalita_humilis_&_Berggrenia_pumilio,Globorotalia_truncatulinoides_dextral_coiling,Globorotalia_truncatulinoides_sinistral_coiling,Trilobatus_sacculifer_w_sac_chamber,Trilobatus_sacculifer_wo_sac_chamber,Turborotalita_quinqueloba_dextral_coiling,Turborotalita_quinqueloba_sinistral_coiling,unidentified,T_surface,T_400,T_gradient,S_surface,S_400,Si_surface,Si_400,O_surface,O_400,CO2_surface,CO2_400
GIK16774-3,ATL947_0362,1,Giant Box,-0.0117,-9.96,4398.0,11.0,0.0,0.01,0.005,"Pflaumann, U.",Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"T. quinqueloba subspecies set to N/A, sample depth information from duplicate sample, missing count data set to zero as sample is assumed to be complete",52,0,,828.0,0.0,0.0,0.01,0.0,0.088,0.006,0.01,0.008,0.0,0.0,0.02,0.082,0.033,0.0,0.041,0.0,0.0,0.0,0.046,0.012,0.002,0.041,0.247,0.194,0.004,0.018,0.0,0.05,0.001,0.0,0.0,0.0,0.004,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.0,,,,0.002,0.008,0.076,0.118,,,0.0,23.934402465820312,8.580477714538574,15.353924751281738,35.569053649902344,34.753963470458984,1.2085973024368286,16.68308448791504,203.4237823486328,107.5475845336914,2021.6258544921875,2213.00927734375
GIK16775-2,ATL947_0363,1,Giant Box,0.9867,-11.1533,3730.0,7.0,0.0,0.01,0.005,"Pflaumann, U.",Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"T. quinqueloba subspecies set to N/A, sample depth information from duplicate sample, missing count data set to zero as sample is assumed to be complete",20,0,,1278.0,0.0,0.0,0.008008008,0.0,0.067067067,0.005005005,0.004004004,0.011011011,0.0,0.0,0.025025025,0.087087087,0.026026026,0.002002002,0.029029029,0.0,0.0,0.0,0.057057057,0.001001001,0.002002002,0.062062062,0.238238238,0.168168168,0.009009009,0.017017017,0.001001001,0.048048048,0.0,0.0,0.0,0.0,0.011011011,0.003003003,0.0,0.118118118,0.0,0.0,0.0,0.0,0.0,,,,0.001001001,0.003003003,0.071071071,0.097097097,,,0.0,24.440763473510742,8.750104904174805,15.690658569335938,35.560691833496094,34.75938034057617,1.0458532571792603,16.698942184448242,207.13925170898438,116.06351470947266,1998.2921142578125,2204.227294921875
GIK16777-1,ATL947_0364,1,Giant Box,3.9283,-10.62,3282.0,7.0,0.0,0.01,0.005,"Pflaumann, U.",Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. truncatulinoides subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, sample depth information from duplicate sample, T. quinqueloba subspecies set to N/A",28,0,,516.0,0.0,0.0,0.009018036,0.0,0.103206413,0.0,0.0,0.028056112,0.0,0.0,0.038076152,0.109218437,0.0,0.0,0.022044088,0.0,0.0,0.0,0.027054108,0.0,0.021042084,0.036072144,0.240480962,0.301603206,0.0,0.006012024,0.003006012,0.027054108,0.0,0.0,0.0,0.0,0.0,0.004008016,0.0,0.024048096,0.0,0.0,0.0,0.0,0.0,,,,,,0.070140281,0.231462926,,,0.0,27.157560348510742,8.679394721984863,18.47816562652588,34.960697174072266,34.796730041503906,1.204651951789856,17.594104766845703,195.37274169921875,88.4672622680664,1950.543212890625,2225.69482421875
GIK16779-1,ATL947_0365,1,Giant Box,4.21,-9.6367,2002.0,7.0,0.0,0.01,0.005,"Pflaumann, U.",Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. adamsi set to 0, G. hexagonus set to 0, G. truncatulinoides subspecies set to N/A, T. quinqueloba subspecies set to N/A, sample depth information from duplicate sample, G. conglomerata set to 0",28,0,,330.0,,0.0,0.006986028,0.0,0.038922156,0.0,0.0,0.0249501,,,0.02994012,0.086826347,0.0,0.0,0.020958084,0.0,0.0,,0.017964072,0.0,0.017964072,0.041916168,0.308383234,0.329341317,0.0,0.010978044,0.0,0.013972056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045908184,0.0,,,,,,,,,,0.045908184,0.283433134,,,0.00499002,26.29545021057129,8.802268028259277,17.49318218231201,34.68450164794922,34.8310432434082,1.6889992952346802,17.921356201171875,187.67221069335938,74.8728256225586,1957.378173828125,2235.27490234375
GIK16780-1,ATL947_0366,1,Giant Box,4.2983,-9.4983,1483.0,7.0,0.0,0.01,0.005,"Pflaumann, U.",Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. adamsi set to 0, G. hexagonus set to 0, G. truncatulinoides subspecies set to N/A, T. quinqueloba subspecies set to N/A, sample depth information from duplicate sample, G. conglomerata set to 0",28,0,,473.0,,0.0,0.00499002,0.0,0.017964072,0.00499002,0.0,0.00499002,,,0.03992016,0.041916168,0.0,0.0,0.007984032,0.0,0.0,,0.025948104,0.0,0.02994012,0.089820359,0.321357285,0.280439122,0.0,0.008982036,0.003992016,0.043912176,0.003992016,0.0,0.0,0.0,0.0,0.003992016,0.0,0.061876248,0.0,,,,,,,,,,0.056886228,0.223552894,,,0.002994012,26.29545021057129,8.802268028259277,17.49318218231201,34.68450164794922,34.8310432434082,1.6889992952346802,17.921356201171875,187.67221069335938,74.8728256225586,1957.378173828125,2235.27490234375
GIK16846-1,ATL947_0367,1,Giant Box,5.365,1.2867,2739.0,7.0,0.0,0.01,0.005,"Pflaumann, U.",Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. truncatulinoides subspecies set to N/A, sample depth information from duplicate sample, missing count data set to zero as sample is assumed to be complete",28,0,,372.0,0.0,0.0,0.013,0.0,0.019,0.008,0.0,0.003,0.0,0.0,0.032,0.121,0.0,0.0,0.003,0.0,0.0,0.0,0.062,0.0,0.0,0.199,0.341,0.051,0.003,0.022,0.0,0.046,0.008,0.0,0.005,0.0,0.005,0.0,0.0,0.059,0.0,0.0,0.0,0.0,0.0,,,,,,0.016,0.035,0.005,0.0,0.0,29.577302932739258,8.121085166931152,21.456217765808105,34.53069305419922,34.771846771240234,4.32018518447876,20.29209327697754,196.57725524902344,57.931087493896484,1892.0345458984375,2238.140380859375
GIK16855-1,ATL947_0368,1,Giant Box,5.5133,3.7783,2173.0,7.0,0.0,0.01,0.005,"Pflaumann, U.",Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. adamsi set to 0, G. hexagonus set to 0, G. truncatulinoides subspecies set to N/A, T. quinqueloba subspecies set to N/A, sample depth information from duplicate sample, G. conglomerata set to 0",28,0,,438.0,,0.0,0.015984016,0.0,0.085914086,0.002997003,0.0,0.001998002,,,0.007992008,0.144855145,0.0,0.0,0.010989011,0.0,0.0,,0.025974026,0.0,0.0,0.138861139,0.190809191,0.260739261,0.0,0.015984016,0.0,0.052947053,0.007992008,0.0,0.0,0.0,0.0,0.003996004,0.0,0.028971029,0.0,,,,,,,,,,0.052947053,0.207792208,,,0.002997003,28.752920150756836,8.112480163574219,20.640439987182617,34.37005615234375,34.77167892456055,4.162053108215332,20.409669876098633,195.84251403808594,54.52959442138672,1879.8360595703125,2237.2880859375
GIK16856-1,ATL947_0369,1,Giant Box,4.8033,3.4083,2860.0,7.0,0.0,0.01,0.005,"Pflaumann, U.",Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. truncatulinoides subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, sample depth information from duplicate sample, T. quinqueloba subspecies set to N/A",28,0,,492.0,0.0,0.0,0.017982018,0.0,0.068931069,0.0,0.0,0.017982018,0.0,0.0,0.025974026,0.162837163,0.0,0.0,0.007992008,0.0,0.0,0.0,0.022977023,0.0,0.0,0.138861139,0.314685315,0.154845155,0.0,0.002997003,0.0,0.04995005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013986014,0.0,0.0,0.0,0.0,0.0,,,,,,0.034965035,0.11988012,,,0.0,28.0740966796875,8.30392074584961,19.77017593383789,34.580936431884766,34.780860900878906,3.313582181930542,19.727989196777344,195.7447967529297,62.065921783447266,1881.6182861328125,2233.3408203125
GIK16864-1,ATL947_0370,1,Giant Box,3.155,6.285,1495.0,7.0,0.0,0.01,0.005,"Pflaumann, U.",Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. truncatulinoides subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, sample depth information from duplicate sample, T. quinqueloba subspecies set to N/A",28,0,,286.0,0.0,0.0,0.027972028,0.0,0.053946054,0.0,0.0,0.011988012,0.0,0.0,0.032967033,0.07992008,0.0,0.0,0.004995005,0.0,0.0,0.0,0.013986014,0.0,0.0,0.212787213,0.277722278,0.11988012,0.0,0.016983017,0.0,0.08991009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056943057,0.0,0.0,0.0,0.0,0.0,,,,,,0.023976024,0.095904096,,,0.0,25.521018981933594,8.727079391479492,16.7939395904541,34.7609977722168,34.80762481689453,1.3200936317443848,18.570154190063477,192.46682739257812,63.8294563293457,1872.479248046875,2231.533203125
GIK16865-1,ATL947_0371,1,Giant Box,2.6718,6.0548,2492.0,7.0,0.0,0.01,0.005,"Pflaumann, U.",Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"T. quinqueloba subspecies set to N/A, sample depth information from duplicate sample, missing count data set to zero as sample is assumed to be complete",20,0,,462.0,0.0,0.0,0.035964036,0.0,0.178821179,0.005994006,0.034965035,0.0,0.0,0.0,0.048951049,0.1998002,0.0,0.0,0.01998002,0.0,0.0,0.0,0.005994006,0.0,0.0,0.083916084,0.125874126,0.151848152,0.0,0.01998002,0.0,0.02997003,0.0,0.0,0.0,0.0,0.0,0.008991009,0.0,0.048951049,0.0,0.0,0.0,0.0,0.0,,,,0.034965035,0.0,0.065934066,0.085914086,,,0.0,24.344221115112305,9.036148071289062,15.308073043823242,34.97658157348633,34.82414245605469,0.9253892302513123,17.7266902923584,192.57369995117188,72.275634765625,1878.7384033203125,2230.298583984375
GIK16868-2,ATL947_0372,1,Giant Box,-0.2283,6.0183,1284.0,11.0,0.0,0.01,0.005,"Pflaumann, U.",Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"T. quinqueloba subspecies set to N/A, sample depth information from duplicate sample, missing count data set to zero as sample is assumed to be complete",52,0,,995.0,0.0,0.0,0.030969031,0.0,0.022977023,0.010989011,0.007992008,0.004995005,0.0,0.0,0.082917083,0.115884116,0.036963037,0.000999001,0.005994006,0.0,0.0,0.0,0.068931069,0.0,0.000999001,0.098901099,0.290709291,0.11988012,0.006993007,0.004995005,0.0,0.03996004,0.000999001,0.0,0.0,0.0,0.000999001,0.0,0.0,0.045954046,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.007992008,0.02997003,0.08991009,,,0.0,24.48482322692871,8.942984580993652,15.541838645935059,34.23097229003906,34.79654312133789,1.4269704818725586,17.742765426635742,202.8171844482422,81.98953247070312,1903.3135986328125,2233.78955078125
GIK16870-1,ATL947_0373,1,Giant Box,-0.215,5.9683,2469.0,11.0,0.0,0.01,0.005,"Pflaumann, U.",Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"T. quinqueloba subspecies set to N/A, sample depth information from duplicate sample, missing count data set to zero as sample is assumed to be complete",52,0,,1196.0,0.0,0.0,0.026946108,0.0,0.031936128,0.00998004,0.00499002,0.010978044,0.0,0.0,0.03992016,0.102794411,0.015968064,0.0,0.005988024,0.0,0.0,0.0,0.087824351,0.003992016,0.000998004,0.177644711,0.21756487,0.118762475,0.005988024,0.01497006,0.001996008,0.050898204,0.000998004,0.0,0.0,0.0,0.00998004,0.000998004,0.0,0.057884232,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.00499002,0.03992016,0.078842315,,,0.0,25.78156852722168,8.833551406860352,16.948017120361328,34.22806930541992,34.79017639160156,1.8329825401306152,17.81962776184082,204.53431701660156,83.10151672363281,1908.1099853515625,2232.145751953125
GIK16871-1,ATL947_0374,1,Giant Box,-0.73,6.935,2987.0,11.0,0.0,0.01,0.005,"Pflaumann, U.",Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. truncatulinoides subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, sample depth information from duplicate sample, T. quinqueloba subspecies set to N/A",20,0,,470.0,0.0,0.0,0.048,0.005,0.133,0.005,0.0,0.027,0.0,0.0,0.135,0.287,0.002,0.0,0.003,0.0,0.0,0.0,0.034,0.0,0.0,0.043,0.09,0.106,0.0,0.013,0.01,0.048,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.005,0.0,0.0,0.0,0.0,0.0,,,,,,0.036,0.07,,,0.0,24.48482322692871,8.942984580993652,15.541838645935059,34.23097229003906,34.79654312133789,1.4269704818725586,17.742765426635742,202.8171844482422,81.98953247070312,1903.3135986328125,2233.78955078125
GIK16872-1,ATL947_0375,1,Giant Box,-0.3467,8.0383,2223.0,11.0,0.0,0.01,0.005,"Pflaumann, U.",Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. adamsi set to 0, G. hexagonus set to 0, G. truncatulinoides subspecies set to N/A, T. quinqueloba subspecies set to N/A, sample depth information from duplicate sample, G. conglomerata set to 0",20,0,,260.0,,0.0,0.032967033,0.0,0.057942058,0.0,0.0,0.012987013,,,0.092907093,0.120879121,0.002997003,0.0,0.00999001,0.0,0.0,,0.082917083,0.0,0.0,0.215784216,0.198801199,0.042957043,0.00999001,0.017982018,0.002997003,0.072927073,0.004995005,0.0,0.0,0.0,0.0,0.002997003,0.0,0.012987013,0.0,,,,,,,,,,0.007992008,0.034965035,,,0.003996004,22.084787368774414,9.098062515258789,12.986724853515625,34.2969970703125,34.81029510498047,1.1056846380233765,17.618389129638672,193.70069885253906,79.94910430908203,1897.2943115234375,2236.905029296875
GIK17045-2,ATL947_0376,1,Giant Box,52.4483,-16.6567,3653.0,7.0,,,,"Pflaumann, U.",Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. adamsi set to 0, G. hexagonus set to 0, T. quinqueloba sum corrected, T. sacculifer subspecies set to N/A, G. conglomerata set to 0",4,0,,905.0,,0.0,0.0,0.001966568,0.0,0.027531957,0.01179941,0.0,,,0.088495575,0.050147493,0.412979351,0.013765978,0.0,0.0,0.0,,0.178957719,0.0,0.0,0.0,0.004916421,0.0,0.0,0.009832842,0.000983284,0.008849558,0.0,0.0,0.026548673,0.0,0.0,0.0,0.0,0.155358899,0.0,,,,,,,,0.01179941,0.0,,,0.008849558,0.017699115,0.007866273,13.099716186523438,10.429872512817383,2.6698436737060547,35.527835845947266,35.43334197998047,1.9178096055984497,5.0927629470825195,259.5545654296875,247.20603942871094,2098.45068359375,2137.93994140625
GIK17048-3,ATL947_0377,1,Gravity,54.3067,-18.1767,1859.0,7.0,0.0,0.01,0.005,"Pflaumann, U.",Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"T. sacculifer subspecies set to N/A, sample depth information from duplicate sample, missing count data set to zero as sample is assumed to be complete",12,0,,575.0,0.0,0.0,0.0,0.008,0.0,0.025,0.005,0.0,0.0,0.0,0.071,0.163,0.246,0.006,0.0,0.0,0.0,0.0,0.233,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.057,0.0,0.0,0.0,0.0,0.184,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.005,,,0.057,0.0,0.0,11.744237899780273,9.706008911132812,2.038228988647461,35.4161262512207,35.339420318603516,1.5864222049713135,5.939727306365967,269.4223937988281,245.93849182128906,2093.731201171875,2145.169921875
GIK17051-2,ATL947_0378,1,Giant Box,56.1617,-31.99,2314.0,7.0,0.0,0.01,0.005,"Pflaumann, U.",Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, sample depth information from duplicate sample, G. truncatulinoides subspecies set to N/A",12,0,,656.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.027,0.062,0.223,0.009,0.0,0.0,0.0,0.0,0.384,0.0,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.122,0.0,0.0,0.0,0.0,0.163,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.122,0.0,0.0,10.479595184326172,6.488682746887207,3.990912437438965,34.967647552490234,35.034297943115234,1.3701967000961304,8.907240867614746,276.1536865234375,256.1247253417969,2086.213623046875,2155.82763671875
GIK17052-4,ATL947_0379,1,Giant Box,56.4317,-33.8817,1681.0,7.0,0.0,0.01,0.005,"Pflaumann, U.",Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. adamsi set to 0, G. hexagonus set to 0, T. sacculifer subspecies set to N/A, sample depth information from duplicate sample, G. conglomerata set to 0",12,0,,824.0,,0.0,0.0,0.0,0.0,0.002997003,0.001998002,0.0,,,0.020979021,0.026973027,0.216783217,0.143856144,0.0,0.0,0.0,,0.296703297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001998002,0.0,0.0,0.202797203,0.0,0.0,0.0,0.0,0.083916084,0.0,,,,,,,,0.001998002,0.0,,,0.202797203,0.0,0.000999001,10.578686714172363,6.396582126617432,4.182104587554932,34.94440841674805,35.034542083740234,1.4886776208877563,8.76304817199707,272.382568359375,261.80670166015625,2081.864013671875,2155.52294921875
GIK17054-1,ATL947_0380,1,Giant Box,48.445,-27.6967,1834.0,7.0,0.0,0.01,0.005,"Pflaumann, U.",Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. adamsi set to 0, G. hexagonus set to 0, T. sacculifer subspecies set to N/A, sample depth information from duplicate sample, G. conglomerata set to 0",12,0,,363.0,,0.0,0.0,0.011988012,0.0,0.042957043,0.008991009,0.0,,,0.156843157,0.076923077,0.227772228,0.013986014,0.0,0.0,0.0,,0.304695305,0.004995005,0.001998002,0.0,0.003996004,0.0,0.0,0.004995005,0.0,0.001998002,0.0,0.0,0.017982018,0.0,0.0,0.0,0.0,0.117882118,0.0,,,,,,,,0.0,0.008991009,,,0.017982018,0.0,0.001998002,16.225675582885742,10.099865913391113,6.125809669494629,35.665924072265625,35.33168029785156,0.9022679328918457,6.689517498016357,251.9594268798828,227.2359619140625,2053.511474609375,2140.058349609375
GIK17056-1,ATL947_0381,1,Giant Box,48.0367,-25.8967,3604.0,7.0,0.0,0.01,0.005,"Pflaumann, U.",Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"T. sacculifer subspecies set to N/A, sample depth information from duplicate sample, missing count data set to zero as sample is assumed to be complete",12,0,,415.0,0.0,0.0,0.0,0.012012012,0.0,0.055055055,0.012012012,0.0,0.0,0.0,0.099099099,0.099099099,0.176176176,0.002002002,0.0,0.0,0.0,0.0,0.414414414,0.0,0.0,0.0,0.002002002,0.0,0.0,0.005005005,0.0,0.007007007,0.0,0.0,0.017017017,0.0,0.0,0.0,0.0,0.099099099,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.012012012,,,0.017017017,0.0,0.0,15.822897911071777,10.282753944396973,5.540143966674805,35.67387008666992,35.352108001708984,0.7578648924827576,6.308267593383789,255.3165740966797,228.9562530517578,2054.292724609375,2137.95263671875
GIK23037-2,ATL947_0382,1,Giant Box,65.515,-0.1117,3062.0,513.0,0.0,0.01,0.005,"Pflaumann, U.",Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, sample depth information from duplicate sample, G. truncatulinoides subspecies set to N/A",12,0,,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.006,0.189,0.537,0.0,0.0,0.0,0.0,0.071,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.094,0.086,0.0,8.127433776855469,1.5903128385543823,6.537120938301086,35.0084342956543,34.921287536621094,2.810850143432617,6.179801940917969,289.8456115722656,304.8065185546875,2093.317138671875,2158.07763671875
GIK23039-3,ATL947_0383,1,Giant Box,67.6517,5.8033,1428.0,513.0,0.0,0.01,0.005,"Pflaumann, U.",Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, sample depth information from duplicate sample, G. truncatulinoides subspecies set to N/A",12,0,,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002997003,0.0,0.372627373,0.458541459,0.0,0.0,0.0,0.0,0.068931069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082917083,0.0,0.0,0.0,0.0,0.013986014,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.044955045,0.037962038,0.0,8.207734107971191,3.856111526489258,4.351622581481934,35.155391693115234,34.99748611450195,3.3372271060943604,6.083625793457031,295.3492736816406,297.0896301269531,2094.3369140625,2149.81884765625
GIK23041-1,ATL947_0384,1,Giant Box,68.6967,-0.2367,2258.0,513.0,0.0,0.01,0.005,"Pflaumann, U.",Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, sample depth information from duplicate sample, G. truncatulinoides subspecies set to N/A",12,0,,594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140859141,0.417582418,0.0,0.0,0.0,0.0,0.092907093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.346653347,0.0,0.0,0.0,0.0,0.001998002,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.346653347,0.0,0.0,6.344828128814697,2.7074289321899414,3.637399196624756,35.17080307006836,34.98191833496094,4.071369647979736,5.89563512802124,303.7698669433594,305.8480529785156,2098.099853515625,2150.599853515625
GIK23042-1,ATL947_0385,1,Giant Box,69.9967,-0.0417,3294.0,513.0,0.0,0.01,0.005,"Pflaumann, U.",Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, sample depth information from duplicate sample, G. truncatulinoides subspecies set to N/A",12,0,,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006993007,0.101898102,0.450549451,0.0,0.0,0.0,0.0,0.02997003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.410589411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.183816184,0.226773227,0.0,6.870153903961182,3.298314332962036,3.5718395709991455,35.14360809326172,35.02436447143555,3.5941901206970215,5.517078399658203,302.26934814453125,306.09881591796875,2090.885009765625,2147.62158203125
GIK23043-3,ATL947_0386,1,Giant Box,70.2583,-3.3483,2133.0,513.0,0.0,0.01,0.005,"Pflaumann, U.",Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, sample depth information from duplicate sample, G. truncatulinoides subspecies set to N/A",12,0,,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067932068,0.452547453,0.0,0.0,0.0,0.0,0.095904096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381618382,0.0,0.0,0.0,0.0,0.001998002,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.381618382,0.0,0.0,5.349117755889893,1.7054998874664307,3.643617868423462,34.99787902832031,34.95307922363281,3.407425880432129,5.893231391906738,315.8961486816406,310.9076232910156,2082.18701171875,2151.87841796875
GIK23044-1,ATL947_0387,1,Giant Box,68.235,2.5483,2387.0,513.0,0.0,0.01,0.005,"Pflaumann, U.",Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, sample depth information from duplicate sample, G. truncatulinoides subspecies set to N/A",12,0,,426.0,0.0,0.0,0.0,0.0,0.0,0.001998002,0.0,0.0,0.0,0.0,0.0,0.001998002,0.224775225,0.482517483,0.0,0.0,0.0,0.0,0.062937063,0.0,0.0,0.0,0.0,0.0,0.001998002,0.0,0.0,0.0,0.0,0.0,0.212787213,0.0,0.0,0.0,0.0,0.010989011,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.13986014,0.072927073,0.0,7.013923168182373,3.2170913219451904,3.7968318462371826,35.265628814697266,34.995384216308594,3.870051383972168,5.813095569610596,301.87054443359375,303.30535888671875,2094.78759765625,2148.99755859375
GIK23058-2,ATL947_0388,1,Giant Box,69.5,3.0017,3276.0,513.0,0.0,0.01,0.005,"Pflaumann, U.",Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, sample depth information from duplicate sample, G. truncatulinoides subspecies set to N/A",12,0,,487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.166,0.411,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.391,0.0,0.0,7.267792701721191,3.908684730529785,3.3591079711914062,35.181514739990234,35.050987243652344,3.4681482315063477,5.396280765533447,302.2718505859375,303.1028747558594,2086.833740234375,2144.797607421875
